1000
4
1
2007-08-17	16035.379883	16062.589844	15262.099609	15273.679688	196800	15273.679688
2007-08-16	16296.400391	16296.400391	15859.459961	16148.490234	177000	16148.490234
2007-08-15	16659.070312	16667.359375	16433.300781	16475.609375	131400	16475.609375
2007-08-14	16824.630859	16855.050781	16747.939453	16844.609375	115400	16844.609375
2007-08-13	16791.800781	16948.400391	16725.550781	16800.050781	148200	16800.050781
2007-08-10	16923.210938	16948.960938	16651.710938	16764.089844	213200	16764.089844
2007-08-09	17170.359375	17274.330078	17148.949219	17170.599609	218800	17170.599609
2007-08-08	16930.390625	17085.099609	16911.679688	17029.279297	165000	17029.279297
2007-08-07	17009.630859	17049.449219	16863.460938	16921.769531	135000	16921.769531
2007-08-06	16781.140625	16951.980469	16675.390625	16914.460938	130600	16914.460938
2007-08-03	17019.800781	17102.070312	16913.269531	16979.859375	137200	16979.859375
2007-08-02	16956.330078	16999.160156	16652.800781	16984.109375	158000	16984.109375
2007-08-01	17169.199219	17169.199219	16845.539062	16870.980469	161400	16870.980469
2007-07-31	17318.009766	17318.009766	17195.289062	17248.890625	146400	17248.890625
2007-07-30	17138.529297	17289.300781	17042.660156	17289.300781	154000	17289.300781
2007-07-27	17454.589844	17454.589844	17196.160156	17283.810547	160400	17283.810547
2007-07-26	17807.230469	17861.470703	17678.980469	17702.089844	125200	17702.089844
2007-07-25	17810.970703	17881.310547	17733.960938	17858.419922	135200	17858.419922
2007-07-24	17998.759766	18018.939453	17906.109375	18002.029297	127400	18002.029297
2007-07-23	17995.710938	18009.470703	17892.75	17963.640625	147200	17963.640625
2007-07-20	18148.599609	18223.039062	18124.740234	18157.929688	176600	18157.929688
2007-07-19	18095.949219	18131.119141	18037.330078	18116.570312	127600	18116.570312
2007-07-18	18136.060547	18136.060547	17964.279297	18015.580078	136600	18015.580078
2007-07-17	18269.359375	18269.359375	18167.820312	18217.269531	123400	18217.269531
2007-07-13	18161.019531	18268.640625	18150.990234	18238.949219	126200	18238.949219
2007-07-12	18105.890625	18130.439453	17919.169922	17984.140625	125600	17984.140625
2007-07-11	18116.660156	18116.660156	18028.869141	18049.509766	120600	18049.509766
2007-07-10	18244.689453	18259.810547	18204.039062	18252.669922	118800	18252.669922
2007-07-09	18226.070312	18282.150391	18213.589844	18261.980469	101200	18261.980469
2007-07-06	18184.640625	18184.640625	18086.009766	18140.939453	100600	18140.939453
2007-07-05	18191.890625	18295.269531	18191.890625	18221.480469	88800	18221.480469
2007-07-04	18158.769531	18207.970703	18143.580078	18168.720703	80400	18168.720703
2007-07-03	18206.490234	18230.890625	18146.740234	18149.900391	104800	18149.900391
2007-07-02	18139.039062	18175.300781	18062.490234	18146.300781	108600	18146.300781
2007-06-29	18010.5	18144.630859	17973.5	18138.359375	106000	18138.359375
2007-06-28	17915.630859	17960.220703	17893.369141	17932.269531	100000	17932.269531
2007-06-27	17981.769531	17983.349609	17848.050781	17849.279297	114200	17849.279297
2007-06-26	18098.330078	18101.890625	18008.599609	18066.109375	100400	18066.109375
2007-06-25	18107.679688	18203.560547	18079.849609	18087.480469	114400	18087.480469
2007-06-22	18177.890625	18200.109375	18092.359375	18188.630859	125600	18188.630859
2007-06-21	18117.300781	18287.730469	18107.810547	18240.300781	137200	18240.300781
2007-06-20	18173.070312	18297	18141.949219	18211.679688	141400	18211.679688
2007-06-19	18131.589844	18163.609375	18103.560547	18163.609375	112000	18163.609375
2007-06-18	18127.410156	18194.259766	18112.929688	18149.519531	120600	18149.519531
2007-06-15	17945.839844	18007.990234	17930.339844	17971.490234	123800	17971.490234
2007-06-14	17834.779297	17875.019531	17815.300781	17842.289062	106800	17842.289062
2007-06-13	17631.869141	17781.410156	17591.929688	17732.769531	119200	17732.769531
2007-06-12	17845.220703	17862.990234	17735.560547	17760.910156	117200	17760.910156
2007-06-11	17899.019531	17932.099609	17801.630859	17834.480469	119600	17834.480469
2007-06-08	17904.679688	17904.679688	17696.509766	17779.089844	223600	17779.089844
2007-06-07	17879.009766	18053.380859	17866.519531	18053.380859	152400	18053.380859
2007-06-06	18001.199219	18073.050781	17991.189453	18040.929688	140800	18040.929688
2007-06-05	18019.789062	18071.720703	17950.449219	18053.810547	126200	18053.810547
2007-06-04	18067.900391	18071.800781	17973.419922	17973.419922	166600	17973.419922
2007-06-01	17949.919922	18017.730469	17943.679688	17958.880859	158600	17958.880859
2007-05-31	17715.769531	17875.75	17701.570312	17875.75	134200	17875.75
2007-05-30	17664.369141	17727.169922	17484.300781	17588.259766	125800	17588.259766
2007-05-29	17524.820312	17700.519531	17521.640625	17672.560547	108000	17672.560547
2007-05-28	17544.980469	17630.369141	17544.669922	17587.589844	94200	17587.589844
2007-05-25	17529.269531	17529.269531	17370.179688	17481.210938	117800	17481.210938
2007-05-24	17680.449219	17760.570312	17606.560547	17696.970703	116400	17696.970703
2007-05-23	17763.150391	17802.710938	17699.119141	17705.119141	130600	17705.119141
2007-05-22	17578.310547	17730.839844	17545.259766	17680.050781	127800	17680.050781
2007-05-21	17455.550781	17599.349609	17411.509766	17556.869141	118400	17556.869141
2007-05-18	17563.529297	17563.529297	17320.810547	17399.580078	114800	17399.580078
2007-05-17	17586.330078	17656.070312	17482.439453	17498.599609	117000	17498.599609
2007-05-16	17487	17539.949219	17430.699219	17529	141000	17529
2007-05-15	17577.140625	17609.550781	17491.589844	17512.980469	136000	17512.980469
2007-05-14	17682.740234	17786.650391	17673.859375	17677.939453	151400	17677.939453
2007-05-11	17616.019531	17616.019531	17455.279297	17553.720703	157600	17553.720703
2007-05-10	17793.490234	17827.480469	17712.890625	17736.960938	165400	17736.960938
2007-05-09	17616.580078	17753.330078	17616.580078	17748.119141	167000	17748.119141
2007-05-08	17651.470703	17711.669922	17587.919922	17656.839844	152400	17656.839844
2007-05-07	17564.169922	17715.990234	17558.240234	17669.830078	149400	17669.830078
2007-05-02	17310.75	17441.099609	17227.089844	17394.919922	113400	17394.919922
2007-05-01	17396.300781	17396.300781	17203.029297	17274.980469	120200	17274.980469
2007-04-27	17377.039062	17542.25	17299.369141	17400.410156	153800	17400.410156
2007-04-26	17359.839844	17496.109375	17321.050781	17429.169922	130000	17429.169922
2007-04-25	17379.519531	17379.519531	17221.550781	17236.160156	115200	17236.160156
2007-04-24	17363.839844	17500.339844	17305.779297	17451.769531	116000	17451.769531
2007-04-23	17589.609375	17656.550781	17413.640625	17455.369141	123600	17455.369141
2007-04-20	17471.560547	17502.019531	17404.619141	17452.619141	123400	17452.619141
2007-04-19	17530	17530	17219.730469	17371.970703	142600	17371.970703
2007-04-18	17557.400391	17706.849609	17538.339844	17667.330078	120000	17667.330078
2007-04-17	17750.669922	17782.080078	17452.119141	17527.449219	125200	17527.449219
2007-04-16	17507.179688	17696.869141	17507.179688	17628.300781	112000	17628.300781
2007-04-13	17629.019531	17662.890625	17327.369141	17363.949219	134000	17363.949219
2007-04-12	17601.650391	17601.650391	17455.179688	17540.419922	122200	17540.419922
2007-04-11	17699.390625	17723.390625	17618.189453	17670.070312	113800	17670.070312
2007-04-10	17631.019531	17706.919922	17613.150391	17664.689453	131400	17664.689453
2007-04-09	17606.029297	17747.820312	17606.029297	17743.759766	124600	17743.759766
2007-04-06	17502.900391	17560.300781	17422.550781	17484.779297	121000	17484.779297
2007-04-05	17507.460938	17531.300781	17430.380859	17491.419922	132800	17491.419922
2007-04-04	17400.679688	17576.509766	17394.140625	17544.089844	150400	17544.089844
2007-04-03	17154.779297	17279.730469	17095.919922	17244.050781	152000	17244.050781
2007-04-02	17346.25	17425.740234	16999.050781	17028.410156	154000	17028.410156
2007-03-30	17318.849609	17380.800781	17267.099609	17287.650391	115200	17287.650391
2007-03-29	17119.949219	17350.880859	17036.220703	17263.939453	144600	17263.939453
2007-03-28	17328.119141	17442.619141	17141.650391	17254.730469	153000	17254.730469
2007-03-27	17357.259766	17516.890625	17315.910156	17365.050781	125800	17365.050781
2007-03-26	17517.919922	17558.039062	17425	17521.960938	91800	17521.960938
2007-03-23	17519.509766	17534.769531	17407.970703	17480.609375	128400	17480.609375
2007-03-22	17383.619141	17489.189453	17379.400391	17419.199219	146400	17419.199219
2007-03-20	17155.349609	17267.740234	17146.529297	17163.199219	129400	17163.199219
2007-03-19	16713.990234	17026.460938	16713.990234	17009.550781	130800	17009.550781
2007-03-16	16779.480469	16939.429688	16643.759766	16744.150391	173200	16744.150391
2007-03-15	16803.990234	16942.310547	16760.679688	16860.390625	165000	16860.390625
2007-03-14	16936.189453	16936.189453	16628.849609	16676.890625	163600	16676.890625
2007-03-13	17268.710938	17299.480469	17153.199219	17178.839844	135200	17178.839844
2007-03-12	17312.140625	17325.449219	17206.939453	17292.390625	130000	17292.390625
2007-03-09	17224.669922	17246.210938	17100.740234	17164.039062	231600	17164.039062
2007-03-08	16729.789062	17090.310547	16685.949219	17090.310547	179200	17090.310547
2007-03-07	16982.300781	16988.009766	16731.769531	16764.619141	217400	16764.619141
2007-03-06	16654.849609	16882.919922	16649.099609	16844.5	210000	16844.5
2007-03-05	16992.439453	16992.439453	16532.910156	16642.25	211000	16642.25
2007-03-02	17351.400391	17356.449219	17160.429688	17217.929688	198000	17217.929688
2007-03-01	17542.230469	17557.419922	17261.599609	17453.509766	222400	17453.509766
2007-02-28	17843.609375	17843.609375	17382.789062	17604.119141	250200	17604.119141
2007-02-27	18239.300781	18272.679688	18073.220703	18119.919922	198000	18119.919922
2007-02-26	18219.75	18300.390625	18145.419922	18215.349609	194800	18215.349609
2007-02-23	18113.560547	18239.130859	18046.419922	18188.419922	193400	18188.419922
2007-02-22	18033.230469	18132.839844	18024.480469	18108.789062	183200	18108.789062
2007-02-21	17896.599609	17968.259766	17850.089844	17913.210938	211200	17913.210938
2007-02-20	17919.330078	17953.029297	17828.949219	17939.119141	152200	17939.119141
2007-02-19	17835.130859	17974	17810.050781	17940.089844	137000	17940.089844
2007-02-16	17828.779297	17884.890625	17793.349609	17875.650391	137600	17875.650391
2007-02-15	17891.240234	17911.580078	17815.169922	17897.230469	151400	17897.230469
2007-02-14	17662.289062	17789.919922	17648.810547	17752.640625	164800	17752.640625
2007-02-13	17481.769531	17628.029297	17440.429688	17621.449219	170000	17621.449219
2007-02-09	17339.560547	17545.710938	17274.890625	17504.330078	159600	17504.330078
2007-02-08	17368.349609	17400.349609	17212.779297	17292.480469	141800	17292.480469
2007-02-07	17367.910156	17374.820312	17199.660156	17292.320312	172200	17292.320312
2007-02-06	17384.5	17433.269531	17345.099609	17406.859375	157000	17406.859375
2007-02-05	17531.410156	17531.410156	17294.980469	17344.800781	152400	17344.800781
2007-02-02	17569.160156	17633.609375	17532.640625	17547.109375	162000	17547.109375
2007-02-01	17377.029297	17543.960938	17361.009766	17519.5	167800	17519.5
2007-01-31	17493.830078	17497.859375	17275.839844	17383.419922	146000	17383.419922
2007-01-30	17510	17558.529297	17452.630859	17490.189453	155000	17490.189453
2007-01-29	17393.189453	17489.589844	17319.369141	17470.460938	149200	17470.460938
2007-01-26	17368.050781	17421.929688	17300.839844	17421.929688	134400	17421.929688
2007-01-25	17604.599609	17617.640625	17427.539062	17458.300781	159000	17458.300781
2007-01-24	17505.310547	17553.029297	17498.359375	17507.400391	192200	17507.400391
2007-01-23	17350.310547	17442	17321.289062	17408.570312	161200	17408.570312
2007-01-22	17429.900391	17484.589844	17401.320312	17424.179688	125600	17424.179688
2007-01-19	17340.380859	17378.210938	17242.769531	17310.439453	121400	17310.439453
2007-01-18	17248.140625	17408.619141	17220.419922	17370.929688	148800	17370.929688
2007-01-17	17153.25	17335.029297	17002.669922	17261.349609	147000	17261.349609
2007-01-16	17190.900391	17287.960938	17175.849609	17202.460938	128400	17202.460938
2007-01-15	17160.25	17273.580078	17144.439453	17209.919922	124400	17209.919922
